SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND,Rainfall_Category,Lag_1,Lag_2,Lag_3,Rolling_3,Rolling_5
Uttarakhand,1994,56.7,84.2,11,69.8,75.6,112.1,476.9,428.2,98,5.3,1.7,22.3,1441.7,140.9,156.4,1115.1,29.3,Normal,1594.1,1108.1,1020.7,1240.9666666666667,1310.32
Uttarakhand,1995,98.9,123.6,79.9,41.4,34.6,138.5,358.3,430.7,282.8,5.1,2.1,20.2,1616.1,222.6,155.8,1210.2,27.5,Normal,1441.7,1594.1,1108.1,1381.3,1345.9
Uttarakhand,1996,49.7,89.6,67.1,28.4,18.3,181.6,308.1,441.1,185.6,31.4,0.5,0,1401.4,139.4,113.8,1116.4,31.9,Normal,1616.1,1441.7,1594.1,1550.6333333333332,1356.1399999999999
Uttarakhand,1997,42.1,14.9,31.2,90.5,56.1,129.8,290,73.3,36.4,9.9,10.8,18.5,803.4,57,177.9,529.5,39.1,Drought,1401.4,1616.1,1441.7,1486.4,1432.28
Uttarakhand,1998,9.6,68.4,106.2,73,78.5,163.3,242.9,260,120,75.5,1.2,0,1198.6,78,257.7,786.2,76.7,Normal,803.4,1401.4,1616.1,1273.6333333333332,1371.34
Uttarakhand,1999,33,11.4,1.4,1.2,50.5,158.9,389,285.5,217.9,32,0.1,4.7,1185.5,44.4,53.1,1051.2,36.8,Normal,1198.6,803.4,1401.4,1134.4666666666667,1292.24
Uttarakhand,2000,29.9,69.4,37.9,18.1,83.3,313.9,420.1,536.1,195.3,1.1,7,0.7,1712.9,99.3,139.4,1465.4,8.8,Heavy Rainfall,1185.5,1198.6,803.4,1062.5,1241
Uttarakhand,2001,22.7,27.9,83.4,48.2,109.1,297.3,493,371.7,68.3,6.3,1.4,15.1,1544.4,50.6,240.7,1230.3,22.9,Normal,1712.9,1185.5,1198.6,1365.6666666666667,1260.3600000000001
Uttarakhand,2002,53.8,123.2,100,76.3,82.3,139.6,205.7,465.4,301.3,19.9,3,4.2,1574.7,177,258.5,1112.1,27.1,Normal,1544.4,1712.9,1185.5,1480.9333333333334,1288.96
Uttarakhand,2003,40.7,126,99.7,54.1,67.1,145.2,515.3,416.2,239.9,1.8,4.8,23.6,1734.3,166.7,220.9,1316.6,30.2,Heavy Rainfall,1574.7,1544.4,1712.9,1610.6666666666667,1443.22
Uttarakhand,2004,58.5,11.7,0,51.5,66,130.7,400.9,326.3,96.8,70.7,0.8,5.7,1219.6,70.2,117.6,954.7,77.1,Normal,1734.3,1574.7,1544.4,1617.8,1550.3600000000001
Uttarakhand,2005,64.1,83.2,54.2,12.8,52.1,74,400.1,249.2,337.9,14.1,2.2,4.3,1348.2,147.3,119.1,1061.3,20.5,Normal,1219.6,1734.3,1574.7,1509.5333333333333,1557.18
Uttarakhand,2006,48.7,9.6,71.7,52.2,120.5,104.2,345.6,294.7,79.1,18.8,6.8,27,1178.9,58.3,244.4,823.7,52.6,Normal,1348.2,1219.6,1734.3,1434.0333333333333,1484.24
Uttarakhand,2007,1.7,138.9,123.1,41.1,78.8,139.9,522.9,502.8,325.6,25.1,7.8,16.7,1924.3,140.6,243,1491.2,49.6,Heavy Rainfall,1178.9,1348.2,1219.6,1248.9,1411.14
Uttarakhand,2008,55.6,11.7,18.1,93,67.3,332.4,313.3,245.8,190.8,23.1,11.9,0.6,1363.7,67.3,178.4,1082.3,35.7,Normal,1924.3,1178.9,1348.2,1483.8,1481.06
Uttarakhand,2009,1.8,27.6,18.8,18.4,77.6,41.9,157.5,202.6,206.6,81.3,12.6,0.9,847.8,29.4,114.8,608.7,94.9,Normal,1363.7,1924.3,1178.9,1488.9666666666667,1406.94
Uttarakhand,2010,11.4,62.1,3.8,13.8,47,72.7,455.8,335.7,389.7,8,4.5,19.5,1424,73.6,64.5,1253.9,32,Normal,847.8,1363.7,1924.3,1378.6,1332.58
Uttarakhand,2011,30.9,65.2,18,30.9,84.2,223.1,433.3,523.7,148.4,3.4,1.2,2.3,1564.7,96.1,133.1,1328.5,6.9,Normal,1424,847.8,1363.7,1211.8333333333333,1347.74
Uttarakhand,2012,38.8,11.9,28.1,39.2,9.1,46,387.1,419.5,220.6,4.7,3.4,15.5,1223.9,50.8,76.4,1073.1,23.6,Normal,1564.7,1424,847.8,1278.8333333333333,1424.9
Uttarakhand,2013,73,188.3,22,24.7,18.2,488.9,413.4,359.4,111.3,29.1,3.2,3.8,1735.4,261.3,65,1373,36.2,Heavy Rainfall,1223.9,1564.7,1424,1404.2,1284.82
Uttarakhand,2014,45.9,99.9,68.4,37.6,52.9,62.9,462.7,264.2,107.9,40.8,0,44.3,1287.4,145.8,158.8,897.7,85.1,Normal,1735.4,1223.9,1564.7,1508,1359.16
Uttarakhand,2015,54.5,62.6,127.3,57.3,38,186.6,337,305.3,52.6,16.8,2.4,7.2,1247.6,117,222.6,881.5,26.4,Normal,1287.4,1735.4,1223.9,1415.5666666666668,1447.0800000000002
Uttarakhand,2016,5.4,29.3,45.8,9.9,99.3,174.4,508.4,308.5,111.4,12.7,0,3.5,1308.6,34.6,155,1102.7,16.2,Normal,1247.6,1287.4,1735.4,1423.4666666666667,1411.8
Uttarakhand,2017,36.6,13.5,44.5,52.8,108.2,175.6,460.9,349,213.4,2.8,0.2,18.3,1476,50.1,205.6,1199,21.3,Normal,1308.6,1247.6,1287.4,1281.2,1360.58
Vidarbha,1901,36.8,39.9,30.9,26.1,7.3,129.7,295.3,368.8,123.4,35.2,0,0,1093.3,76.6,64.3,917.2,35.2,Normal,NA,NA,NA,NA,NA
Vidarbha,1902,1.6,0.1,0,6.5,4.1,38,270.7,204.7,150.9,29.6,16.1,26.7,748.9,1.7,10.6,664.3,72.4,Drought,1093.3,NA,NA,NA,NA
Vidarbha,1903,5.2,4,0.1,2.5,37.8,121.2,475.5,325.5,154.8,100.8,2,0,1229.4,9.3,40.3,1077,102.8,Normal,748.9,1093.3,NA,NA,NA
Vidarbha,1904,4.3,2.4,12.9,0.2,14.8,148.9,158.3,151.8,196.9,61.7,0,0.9,753.2,6.7,27.9,655.9,62.7,Drought,1229.4,748.9,1093.3,1023.8666666666667,NA
Vidarbha,1905,7.3,12.7,12.4,16.2,14,81,254.5,216.3,321.3,6,0.2,0,941.8,20,42.6,873.1,6.2,Normal,753.2,1229.4,748.9,910.5,NA
Vidarbha,1906,12.9,3.3,11.9,0.2,6.1,328.1,350.4,325.8,113.3,6.9,14.3,18.1,1191.2,16.2,18.2,1117.5,39.2,Normal,941.8,753.2,1229.4,974.8000000000001,953.32
Vidarbha,1907,3.6,52.9,3.7,45.3,1.6,181.4,309.7,332.6,59.7,0.2,15.7,4.3,1010.8,56.5,50.5,883.5,20.2,Normal,1191.2,941.8,753.2,962.0666666666667,972.9
Vidarbha,1908,4.1,15.5,13.5,5.7,1.5,232,355.2,398.4,205.9,7.8,0,3.9,1243.4,19.6,20.7,1191.4,11.8,Normal,1010.8,1191.2,941.8,1047.9333333333334,1025.28
Vidarbha,1909,1.3,10,4.8,31.5,17.9,157.1,405,176,160.3,7.3,0,90.6,1061.6,11.3,54.1,898.3,97.9,Normal,1243.4,1010.8,1191.2,1148.4666666666667,1028.08
Vidarbha,1910,0,0,0,0.1,10,289.1,297.4,278.7,300.3,57.7,60.8,0,1294,0,10,1165.5,118.5,Normal,1061.6,1243.4,1010.8,1105.2666666666667,1089.76
Vidarbha,1911,18.2,0,2.2,0,2.6,218,205.9,292.3,176.1,27.5,39.9,0,982.8,18.2,4.9,892.3,67.4,Normal,1294,1061.6,1243.4,1199.6666666666667,1160.2
Vidarbha,1912,0.6,49.3,0.2,6.1,7.2,54.2,364.5,391.9,117,6.9,15.6,0.5,1014,49.9,13.5,927.5,23.1,Normal,982.8,1294,1061.6,1112.8,1118.52
Vidarbha,1913,0,24.9,4,1.8,17.2,199.8,378.3,244.3,137.2,17.4,0.3,27.4,1052.6,24.9,23,959.6,45.1,Normal,1014,982.8,1294,1096.9333333333334,1119.16
Vidarbha,1914,0,13.4,12.8,39.1,15.9,239.5,341.2,245.6,266.6,6.1,5.7,13.1,1199,13.4,67.8,1092.9,24.9,Normal,1052.6,1014,982.8,1016.4666666666666,1081
Vidarbha,1915,33.3,9.1,65.9,18.9,13.1,190.2,311,229.6,195.2,111,7.4,15,1199.6,42.3,97.9,925.9,133.4,Normal,1199,1052.6,1014,1088.5333333333333,1108.48
Vidarbha,1916,0,14.4,0.8,2.2,21.7,257,345.3,306.2,253.1,124.1,37.4,0,1362.3,14.4,24.7,1161.6,161.5,Normal,1199.6,1199,1052.6,1150.3999999999999,1089.6
Vidarbha,1917,0.9,78.5,20.6,11.5,48.9,234.9,350.1,200.3,328.5,120.9,1.7,0,1396.9,79.4,81,1113.8,122.7,Normal,1362.3,1199.6,1199,1253.6333333333332,1165.5
Vidarbha,1918,2.5,2.9,3.1,0.2,83.1,278.3,168,174.5,55.5,3.4,16.8,13.2,801.4,5.4,86.4,676.2,33.4,Drought,1396.9,1362.3,1199.6,1319.6,1242.08
Vidarbha,1919,55.8,37,15.9,6.3,19.9,325.6,280.3,249.8,103.6,98,19.3,1.1,1212.6,92.8,42.2,959.3,118.4,Normal,801.4,1396.9,1362.3,1186.8666666666668,1191.84
Vidarbha,1920,26.7,0.3,5.2,6.2,4.8,101.8,237.8,111.7,83.3,0.5,0,0,578.5,27,16.3,534.6,0.5,Drought,1212.6,801.4,1396.9,1136.9666666666667,1194.56
Vidarbha,1921,20.3,0.1,0,2.6,0,283.9,293,292,182.3,11.3,0.2,0,1085.6,20.3,2.6,1051.2,11.4,Normal,578.5,1212.6,801.4,864.1666666666666,1070.34
Vidarbha,1922,33.8,2.3,0,3.8,5.1,206.1,361.7,116.5,295.3,4.7,80.3,0.3,1109.8,36.1,8.8,979.6,85.3,Normal,1085.6,578.5,1212.6,958.9,1015
Vidarbha,1923,1,6.7,30.6,3.4,2.3,21.4,402.9,201.1,260.1,11,0.1,0.7,941.3,7.7,36.3,885.5,11.8,Normal,1109.8,1085.6,578.5,924.6333333333333,957.5799999999999
Vidarbha,1924,21.3,0.5,4.4,6.2,3.2,43.8,308.3,220.6,217.3,126.9,33.6,8.1,994.2,21.8,13.8,790,168.6,Normal,941.3,1109.8,1085.6,1045.5666666666666,985.56
Vidarbha,1925,0,0,7.3,5.4,28,130.3,293.9,307.2,77.4,21.8,61.5,8.4,941.1,0,40.7,808.7,91.7,Normal,994.2,941.3,1109.8,1015.1,941.88
Vidarbha,1926,59.5,5.7,23.7,15.1,34.4,31.8,330.6,420,109.9,38.7,1.3,0.6,1071.1,65.1,73.2,892.2,40.5,Normal,941.1,994.2,941.3,958.8666666666667,1014.4
Vidarbha,1927,0.7,10,12.2,2,2.2,280.2,414.7,220.1,97.7,51.5,70.4,5.7,1167.4,10.7,16.4,1012.7,127.7,Normal,1071.1,941.1,994.2,1002.1333333333333,1011.5
Vidarbha,1928,0.2,43.1,5.9,0.2,2.2,177.8,296.2,185.2,180.1,108.5,0.1,17.8,1017.5,43.3,8.3,839.5,126.4,Normal,1167.4,1071.1,941.1,1059.8666666666668,1023.02
Vidarbha,1929,3.8,52.6,0.7,11.8,0.7,170.9,263.5,157.4,193.1,28.2,0,29.8,912.5,56.4,13.2,784.9,58,Normal,1017.5,1167.4,1071.1,1085.3333333333333,1038.26
Vidarbha,1930,0,5.3,1.2,27.4,4.4,181.3,252.9,194.4,233.2,44.8,36.3,1.9,983.1,5.3,33,861.8,83,Normal,912.5,1017.5,1167.4,1032.4666666666667,1021.92
Vidarbha,1931,4,4.6,11.6,5.6,3.1,103.3,380.6,390.7,232.9,225.1,40.2,2.4,1404.2,8.6,20.3,1107.6,267.7,Normal,983.1,912.5,1017.5,971.0333333333333,1030.32
Vidarbha,1932,0,27.4,12.9,3.4,10.3,154.2,526.6,176.7,183.8,25.6,9.7,0,1130.5,27.4,26.5,1041.3,35.3,Normal,1404.2,983.1,912.5,1099.9333333333334,1096.94
Vidarbha,1933,4.8,38.3,9.1,20.5,64.6,244.6,353.7,365.4,301.7,75.1,8.4,16,1502.3,43.1,94.3,1265.5,99.5,Normal,1130.5,1404.2,983.1,1172.6,1089.56
Vidarbha,1934,2.2,0,0.3,8.5,0.3,169.1,335.1,390.9,254.4,10.8,46.6,0.1,1218.3,2.2,9.1,1149.6,57.5,Normal,1502.3,1130.5,1404.2,1345.6666666666667,1186.52
Vidarbha,1935,14.5,4.6,0.7,26,1,151.8,528.1,164.8,250.4,13.4,0.4,2.3,1158,19,27.7,1095.1,16.2,Normal,1218.3,1502.3,1130.5,1283.7,1247.68
Vidarbha,1936,17.6,60.3,21.6,4.8,30.5,377.5,285.3,308.3,188.8,61.9,90.9,3.5,1451.2,78,57,1160,156.3,Normal,1158,1218.3,1502.3,1292.8666666666666,1282.66
Vidarbha,1937,0,33.1,42.4,112.7,1.5,135.6,476.2,177.2,226,105.7,0.4,8.4,1319.1,33.1,156.6,1015,114.4,Normal,1451.2,1158,1218.3,1275.8333333333333,1292.06
Vidarbha,1938,4,12.4,9.7,6.5,26.2,354,425.6,314.1,181.6,126.8,0,0,1460.9,16.4,42.4,1275.3,126.8,Normal,1319.1,1451.2,1158,1309.4333333333334,1329.78
Vidarbha,1939,1.3,1.9,34.2,12.2,0.1,116.1,224.2,385.4,66.5,33.5,6,0.4,881.9,3.3,46.5,792.3,39.9,Normal,1460.9,1319.1,1451.2,1410.4,1321.5
Vidarbha,1940,0,9.3,1.3,12.8,11.5,262.7,591,298.6,53.6,79,24.3,13.4,1357.5,9.3,25.5,1205.9,116.7,Normal,881.9,1460.9,1319.1,1220.6333333333332,1254.22
Vidarbha,1941,9.6,15.2,13.5,3.1,4.8,142.3,338.8,182.4,112.8,6.5,0,0,828.9,24.7,21.4,776.3,6.5,Normal,1357.5,881.9,1460.9,1233.4333333333334,1294.12
Vidarbha,1942,2.4,84.9,0,12.9,1.9,179.4,508.3,366.5,159.2,4.9,0,21.2,1341.7,87.3,14.9,1213.4,26.1,Normal,828.9,1357.5,881.9,1022.7666666666667,1169.66
Vidarbha,1943,55,0.1,0.4,7.2,28.3,141.9,275.1,149.2,277.5,83.4,0.1,0,1018.2,55,35.9,843.7,83.5,Normal,1341.7,828.9,1357.5,1176.0333333333333,1174.18
Vidarbha,1944,4.5,59.4,64.8,1.6,2.7,96.6,470.4,370.6,213.2,67.4,16.5,0,1367.8,63.8,69.2,1150.8,83.9,Normal,1018.2,1341.7,828.9,1062.9333333333334,1085.64
Vidarbha,1945,13.8,0.4,0,24.6,3.3,147,404.7,299.6,274.2,30.3,0.6,1.1,1199.4,14.1,27.9,1125.5,31.9,Normal,1367.8,1018.2,1341.7,1242.5666666666666,1182.82
Vidarbha,1946,0,14.2,0.7,15.5,9.7,237,376.9,292.4,107.4,8.6,97.6,13,1173,14.2,26,1013.6,119.2,Normal,1199.4,1367.8,1018.2,1195.1333333333334,1151.2
Vidarbha,1947,35,26.7,23.7,7.8,5.3,112.1,406,345.8,167.8,25.9,0.3,11.8,1168.3,61.7,36.8,1031.8,38,Normal,1173,1199.4,1367.8,1246.7333333333333,1220.02
Vidarbha,1948,48.9,9.4,7,3.9,4.5,125.1,374.1,267.8,201.1,14.4,126.5,0,1182.8,58.4,15.4,968.1,140.9,Normal,1168.3,1173,1199.4,1180.2333333333333,1185.34
Vidarbha,1949,1.2,1.5,1,5.6,28.8,222.7,412.9,266.2,323.5,134.8,0,0.1,1398.3,2.8,35.4,1225.2,134.9,Normal,1182.8,1168.3,1173,1174.7,1218.26
Vidarbha,1950,0.1,27.3,14.9,0.7,5.6,84.6,375,143.7,116.3,13.3,0.3,11.9,793.5,27.4,21.2,719.5,25.5,Drought,1398.3,1182.8,1168.3,1249.8,1224.36
Vidarbha,1951,4.6,0.6,41.9,14.6,11.1,136.8,348.8,318.6,123.1,81.5,0.6,0,1082.3,5.2,67.6,927.4,82.1,Normal,793.5,1398.3,1182.8,1124.8666666666666,1143.18
Vidarbha,1952,0,10.6,4.2,10.8,2.5,98,235.1,266.5,146,33.6,0,0.5,807.7,10.6,17.5,745.5,34.1,Normal,1082.3,793.5,1398.3,1091.3666666666666,1125.04
Vidarbha,1953,3.9,1.1,0,21.4,0.2,138.2,299.4,449.9,173,50.7,0,0,1137.8,5,21.6,1060.5,50.7,Normal,807.7,1082.3,793.5,894.5,1052.92
Vidarbha,1954,0.3,0.6,11.4,4,1.1,132.4,407.9,248.8,288.3,4.6,0.9,0.1,1100.4,0.8,16.5,1077.5,5.6,Normal,1137.8,807.7,1082.3,1009.2666666666667,1043.92
Vidarbha,1955,15.5,0.3,2.3,6.8,5,274.7,278.4,371.8,244.6,169.1,0.2,0,1368.7,15.8,14.2,1169.5,169.3,Normal,1100.4,1137.8,807.7,1015.3000000000001,984.34
Vidarbha,1956,1.3,1.9,0.8,0.5,52.8,248.7,370.5,163.4,198,40.1,37.3,9.3,1124.6,3.2,54.1,980.6,86.7,Normal,1368.7,1100.4,1137.8,1202.3,1099.38
Vidarbha,1957,8.6,2.5,44.4,31.6,15.5,148.5,303.8,354.2,133.4,27.5,1,0,1070.9,11,91.5,939.8,28.5,Normal,1124.6,1368.7,1100.4,1197.9,1107.84
Vidarbha,1958,5.7,2,20.4,10.5,10.4,102.7,341.5,354,220.3,68,36.5,0.1,1172.2,7.8,41.3,1018.5,104.6,Normal,1070.9,1124.6,1368.7,1188.0666666666666,1160.48
Vidarbha,1959,13.6,1.2,0.4,11.8,6.2,178,467.9,377.3,469.9,79.4,0.5,0.1,1606.3,14.8,18.4,1493.1,80,Normal,1172.2,1070.9,1124.6,1122.5666666666666,1167.3600000000001
Vidarbha,1960,38.8,0,41,6.7,8.2,195.2,378.5,199.9,114.8,78.5,1.1,2.4,1065,38.8,55.9,888.4,81.9,Normal,1606.3,1172.2,1070.9,1283.1333333333334,1268.54
Vidarbha,1961,1.1,5.7,4.5,5.3,21.4,152.7,372.6,401.6,326.2,143.3,2.9,3.4,1440.8,6.7,31.2,1253.1,149.7,Normal,1065,1606.3,1172.2,1281.1666666666667,1207.8
Vidarbha,1962,5.6,4.6,18.4,33.1,21.7,67.1,364.3,267.3,267.2,8.3,30.5,64.5,1152.6,10.2,73.1,966,103.3,Normal,1440.8,1065,1606.3,1370.7,1271.04
Vidarbha,1963,0.3,10.5,12.9,14.8,19.5,204,282.1,397.9,123.9,80.1,1.7,0,1147.8,10.9,47.2,1008,81.8,Normal,1152.6,1440.8,1065,1219.4666666666667,1287.3799999999999
Vidarbha,1964,0,2,3,1.3,0.6,166,259.5,357.9,176.8,40.8,2.3,0.6,1010.7,2,4.8,960.2,43.7,Normal,1147.8,1152.6,1440.8,1247.0666666666666,1282.5
Vidarbha,1965,18.7,4.9,4.9,15.5,1.6,113.6,262,181,139.6,1.3,0,0.5,743.6,23.6,21.9,696.2,1.9,Drought,1010.7,1147.8,1152.6,1103.7,1163.3799999999999
Vidarbha,1966,16.1,1.1,10.5,7.9,30.7,84.8,387.5,206.5,191.4,4.6,34.9,26.8,1002.9,17.2,49.1,870.1,66.4,Normal,743.6,1010.7,1147.8,967.3666666666667,1099.1
Vidarbha,1967,0.5,0,50,7.4,1.6,184.6,406.8,244.8,101.6,8,1.1,121.8,1128.4,0.5,59,937.9,130.9,Normal,1002.9,743.6,1010.7,919.0666666666667,1011.52
Vidarbha,1968,14.6,23.9,36.6,15.4,0.7,104.8,291.4,210.5,193,23,4.7,4.3,922.9,38.5,52.7,799.7,32,Normal,1128.4,1002.9,743.6,958.3000000000001,1006.6800000000001
Vidarbha,1969,1.5,0,0.6,4,9.6,98.6,371,200,281.5,5.4,19.4,1.3,992.9,1.5,14.3,951.1,26.1,Normal,922.9,1128.4,1002.9,1018.0666666666667,961.7
Vidarbha,1970,15.9,1,18.3,4.2,17.5,304.1,211,435.6,223.3,9.6,0,0,1240.6,17,40,1174.1,9.6,Normal,992.9,922.9,1128.4,1014.7333333333333,958.14
Vidarbha,1971,3.7,12.8,21.2,12.4,26.7,193.6,124.3,259.2,119.5,108.9,0,0,882.4,16.5,60.3,696.6,108.9,Normal,1240.6,992.9,922.9,1052.1333333333332,1057.54
Vidarbha,1972,0,1.1,0,3.8,3.4,139.8,197.7,280.8,60.7,20.9,28.5,4.2,740.8,1.1,7.1,679,53.5,Drought,882.4,1240.6,992.9,1038.6333333333332,1033.44
Vidarbha,1973,1.7,5,0.3,2.3,1.5,75.1,428.5,346.4,136.4,163.4,1.4,0.5,1162.4,6.7,4,986.4,165.3,Normal,740.8,882.4,1240.6,954.5999999999999,955.92
Vidarbha,1974,0,4.8,1.2,0.5,12.6,93.2,211,281.4,68.1,162.6,5.4,0,840.8,4.8,14.3,653.7,168,Normal,1162.4,740.8,882.4,928.5333333333333,1003.8199999999999
Vidarbha,1975,3.5,22.4,7,1.1,6.4,264.3,321.3,316,288.9,92.8,0.3,0,1324.1,26,14.5,1190.6,93,Normal,840.8,1162.4,740.8,914.6666666666666,973.4
Vidarbha,1976,2.1,0.1,4.7,11.5,4.6,90.8,386,260.7,174.7,0.9,38.5,0.2,974.6,2.2,20.7,912.1,39.6,Normal,1324.1,840.8,1162.4,1109.1,990.1
Vidarbha,1977,0,2.1,3.7,8.9,15,169.7,283.9,340.8,131.7,37.8,71.2,3.2,1068,2.1,27.6,926.1,112.2,Normal,974.6,1324.1,840.8,1046.5,1008.54
Vidarbha,1978,13.3,24.4,18.6,10.1,1.9,228,399.3,430,46.2,16.4,20.7,40.5,1249.4,37.7,30.5,1103.4,77.7,Normal,1068,974.6,1324.1,1122.2333333333333,1073.98
Vidarbha,1979,30.4,59.7,1.7,0.5,12.9,245.6,218.2,323.2,143.3,6.3,34.9,10.6,1087.2,90.1,15,930.2,51.8,Normal,1249.4,1068,974.6,1097.3333333333335,1091.38
Vidarbha,1980,15.3,3.2,1,2.9,0.5,253.6,246.3,361.8,131.4,2,0.4,24.1,1042.6,18.6,4.3,993.1,26.6,Normal,1087.2,1249.4,1068,1134.8666666666668,1140.66
Vidarbha,1981,20.2,0.9,25.4,3.6,12.6,173.1,302.5,352.6,294.5,17.6,1.8,13.8,1218.6,21.2,41.6,1122.7,33.2,Normal,1042.6,1087.2,1249.4,1126.4,1084.3600000000001
Vidarbha,1982,45.7,10.6,6,5.2,15.3,100.6,256.4,206.8,144.2,49.2,16.1,0,856.1,56.3,26.5,708,65.3,Normal,1218.6,1042.6,1087.2,1116.1333333333332,1133.16
Vidarbha,1983,1.6,7.4,1.9,1.5,6.7,156.4,327.9,376.7,289.8,58.4,0,12.2,1240.4,8.9,10.1,1150.7,70.6,Normal,856.1,1218.6,1042.6,1039.1,1090.78
Vidarbha,1984,26.9,18.6,0.4,3.2,0.4,105.6,258.6,271,48.7,76.6,0,0.6,810.6,45.5,3.9,683.9,77.2,Normal,1240.4,856.1,1218.6,1105.0333333333333,1088.98
Vidarbha,1985,22.5,1.1,1,7.3,9.7,196.8,271.7,181.9,61.9,120.4,0,2.6,876.9,23.7,18,712.3,123,Normal,810.6,1240.4,856.1,969.0333333333334,1033.66
Vidarbha,1986,11.7,40.5,6.4,4.2,6.5,232.8,353.4,382.2,61.2,12.7,17.2,28.3,1157,52.2,17.1,1029.6,58.2,Normal,876.9,810.6,1240.4,975.9666666666667,1000.52
Vidarbha,1987,24.3,6.1,7.5,0.7,9.8,117,204.7,283.7,37.7,72.1,55.4,3.6,822.6,30.4,18.1,643,131.1,Normal,1157,876.9,810.6,948.1666666666666,988.2
Vidarbha,1988,0.7,7.9,3.8,12.5,4.2,186.8,485,286.6,230.1,86.4,4.3,0.3,1308.7,8.6,20.6,1188.5,91.1,Normal,822.6,1157,876.9,952.1666666666666,981.5
Vidarbha,1989,0,0,23.6,0.1,2,236.5,240.6,330.1,118,15.2,1.6,30.1,997.7,0,25.6,925.1,46.9,Normal,1308.7,822.6,1157,1096.1,995.16
Vidarbha,1990,3.5,6.8,8.6,3.9,71.3,303.2,326.3,507.3,121.5,143.7,1.6,7.1,1505,10.4,83.9,1258.4,152.4,Normal,997.7,1308.7,822.6,1043,1032.58
Vidarbha,1991,6.3,1.6,4.6,4.7,3,168.9,348,255.4,23,9.6,12.1,1.5,838.7,8,12.2,795.3,23.2,Normal,1505,997.7,1308.7,1270.4666666666667,1158.2
Vidarbha,1992,0.2,0.5,0.4,2.9,5.7,167.9,241.3,565.5,116.1,35.9,12.4,0,1148.6,0.6,9,1090.8,48.2,Normal,838.7,1505,997.7,1113.8,1094.54
Vidarbha,1993,0.5,3.6,17.9,2.8,5,145.8,365.6,222,171.3,77.7,0.5,10.4,1023,4.1,25.7,904.7,88.5,Normal,1148.6,838.7,1505,1164.1,1159.74
Vidarbha,1994,10,9.8,0.1,9.6,2.2,228.6,508.2,343.3,225.4,83.3,6.2,0.4,1427.1,19.8,11.9,1305.5,90,Normal,1023,1148.6,838.7,1003.4333333333333,1102.6
Vidarbha,1995,49.8,5.5,45.4,8.8,8,156.1,335.8,165.9,201.3,100.5,0.1,0.3,1077.5,55.4,62.1,859.1,100.9,Normal,1427.1,1023,1148.6,1199.5666666666666,1188.48
Vidarbha,1996,2.2,3.7,3.6,9.3,0.7,64.4,266,261.1,149.8,92.2,1.9,0,855,5.9,13.6,741.4,94.1,Normal,1077.5,1427.1,1023,1175.8666666666666,1102.98
Vidarbha,1997,16.3,0,2.5,18.4,8.4,108,248.4,265.8,145.7,77.4,69.9,78.5,1039.3,16.3,29.3,767.9,225.7,Normal,855,1077.5,1427.1,1119.8666666666666,1106.24
Vidarbha,1998,12.8,14.7,16.2,8.3,10.6,127.5,274,234.2,247.4,53.9,62.2,0,1061.7,27.4,35.1,883.1,116.1,Normal,1039.3,855,1077.5,990.6,1084.3799999999999
Vidarbha,1999,0.2,20.9,0.2,0,33.3,228.8,234,294.1,248,105.5,0,0,1165.1,21.1,33.5,1004.9,105.5,Normal,1061.7,1039.3,855,985.3333333333334,1092.12
Vidarbha,2000,0.1,16.4,0.1,0.1,28.8,235.9,472.1,286.2,54,11,0,0.5,1105.2,16.4,29,1048.2,11.5,Normal,1165.1,1061.7,1039.3,1088.7,1039.72
Vidarbha,2001,8.9,0.1,15.2,18.3,7.9,338.6,202,359.8,37.4,129.2,4.7,0,1122.1,9,41.4,937.8,134,Normal,1105.2,1165.1,1061.7,1110.6666666666667,1045.26
Vidarbha,2002,2.4,4,1.1,2.9,8.2,301.1,88.1,352.5,128.6,35.2,1.9,0.1,925.8,6.3,12.1,870.3,37.1,Normal,1122.1,1105.2,1165.1,1130.8,1098.68
Vidarbha,2003,0,4.4,3.6,2.7,3,140.2,401,280.9,138,42.6,0.8,1.3,1018.6,4.4,9.3,960.1,44.7,Normal,925.8,1122.1,1105.2,1051.0333333333333,1075.98
Vidarbha,2004,10.3,5.5,0.6,3.5,12.2,137.9,217.7,223.1,86.3,27.7,6.9,0.2,731.9,15.8,16.3,665,34.8,Drought,1018.6,925.8,1122.1,1022.1666666666666,1067.36
Vidarbha,2005,74.9,7,7.2,1.9,2.6,144.4,393.2,249.2,246.8,87.2,0,0.2,1214.6,81.8,11.7,1033.7,87.4,Normal,731.9,1018.6,925.8,892.1,980.72
Vidarbha,2006,0,0,50.6,16.2,20.9,115,360.8,421.4,175.8,43.7,11.1,0,1215.6,0,87.7,1073,54.8,Normal,1214.6,731.9,1018.6,988.3666666666667,1002.5999999999999
Vidarbha,2007,0.1,1.3,1.4,3.2,1.2,256.7,349.1,282.4,241.8,27.3,2.5,0,1167,1.4,5.8,1130,29.8,Normal,1215.6,1214.6,731.9,1054.0333333333333,1021.3
